session_id,user_id,channel_id,channel_name,show_name,genre,timestamp,duration_minutes,region,subscription_type,device,platform,is_live,ads_watched,ad_revenue,engagement_score,buffer_count,completion_percentage
SID259517,U45031,CH040,Asianet,Show_50,Entertainment,2025-07-28 21:32:39,103,North,Premium,Tablet,FireTV,True,2,339.62,0.67,2,74.43
SID528787,U49365,CH009,Colors Rishtey,Show_64,Entertainment,2025-07-30 23:15:57,135,Central,Free,Smart TV,Web,True,1,36.82,0.44,0,69.62
SID473271,U16426,CH015,Star Sports Select 2,Show_110,Movies,2025-07-25 16:14:04,81,West,Basic,Laptop,FireTV,True,0,0.0,0.6,1,57.65
SID649844,U55497,CH014,Star Sports Select 1,Show_57,Music,2025-07-25 21:52:19,73,North,Premium,Laptop,Android,False,5,891.96,0.49,3,91.9
SID983965,U48938,CH014,Star Sports Select 1,Show_38,Kids,2025-07-30 12:35:55,166,South,Basic,Tablet,Web,True,1,24.01,0.43,2,43.52
SID806587,U55111,CH044,Zee Marathi,Show_149,News,2025-07-27 14:20:30,156,Central,Premium,Laptop,iOS,True,3,206.87,0.84,3,28.67
SID526277,U22791,CH017,Sony Sports Ten 2,Show_101,Kids,2025-07-25 05:04:13,24,North,Free,Mobile,FireTV,False,2,29.97,0.84,2,39.06
SID136746,U54232,CH013,Star Sports 3,Show_181,Music,2025-07-26 06:53:13,23,South,Premium,Smart TV,Web,False,1,155.3,0.3,2,60.63
SID826861,U55356,CH012,Star Sports 2,Show_87,Movies,2025-07-29 16:15:30,51,North,Premium,Tablet,Roku,False,0,0.0,0.31,3,87.14
SID298579,U16316,CH049,News18 Kerala,Show_126,Sports,2025-07-28 11:58:29,170,Pan-India,Premium,Tablet,iOS,True,4,143.11,0.53,1,65.88
SID461603,U13862,CH030,India Today,Show_156,Entertainment,2025-07-28 02:18:50,33,South,Free,Smart TV,Roku,False,4,376.72,0.99,3,48.81
SID282585,U18786,CH038,ETV Telugu,Show_114,Entertainment,2025-07-27 05:31:04,166,Pan-India,Basic,Tablet,Web,False,2,154.55,0.26,1,22.19
SID844708,U52748,CH046,ETV Marathi,Show_169,Movies,2025-07-30 19:27:12,106,South,Free,Laptop,Android,False,3,384.23,0.31,2,86.43
SID166262,U35160,CH039,Gemini TV,Show_52,News,2025-07-31 10:41:58,94,West,Free,Mobile,Android,False,4,403.63,0.33,3,35.91
SID276030,U14748,CH019,DD Sports,Show_168,Sports,2025-07-27 06:04:39,36,North,Free,Smart TV,Web,True,4,736.63,0.36,1,87.72
SID574575,U27421,CH028,NDTV India,Show_177,News,2025-07-29 21:39:48,36,Central,Basic,Smart TV,FireTV,True,0,0.0,0.61,0,82.09
SID277047,U36150,CH002,Colors TV,Show_191,Entertainment,2025-07-30 10:48:24,58,North,Premium,Mobile,iOS,True,4,404.29,0.68,1,95.13
SID384347,U52289,CH030,India Today,Show_168,News,2025-07-29 20:30:47,69,North,Premium,Laptop,FireTV,False,1,192.21,0.85,3,86.25
SID559264,U27918,CH034,Zee Tamil,Show_96,News,2025-07-25 08:30:02,39,East,Premium,Mobile,iOS,False,1,19.17,0.95,2,33.68
SID740954,U52580,CH026,Times Now,Show_182,News,2025-07-29 12:11:04,127,East,Free,Laptop,Roku,True,1,190.58,0.78,2,60.29
SID913493,U20222,CH025,Republic Bharat,Show_162,News,2025-07-31 07:22:24,172,Pan-India,Basic,Tablet,Android,True,1,43.14,0.87,0,52.93
SID239723,U22385,CH026,Times Now,Show_121,News,2025-07-30 11:35:38,18,Pan-India,Basic,Smart TV,FireTV,True,5,785.13,0.31,2,90.56
SID428674,U32358,CH029,Zee News,Show_24,News,2025-07-26 15:07:32,111,East,Free,Smart TV,Web,True,2,294.98,0.68,0,89.91
SID519541,U57109,CH032,Star Vijay,Show_155,Entertainment,2025-07-30 18:46:46,45,North,Basic,Laptop,Roku,True,4,687.35,0.76,2,71.03
SID768568,U23727,CH042,Zee Kannada,Show_178,Entertainment,2025-07-27 10:48:25,71,West,Basic,Mobile,Web,False,1,95.18,0.69,3,74.18
SID258449,U22875,CH012,Star Sports 2,Show_78,Sports,2025-07-28 06:35:02,69,West,Free,Mobile,Roku,True,2,26.75,0.62,2,30.79
SID714878,U40085,CH034,Zee Tamil,Show_133,News,2025-07-30 21:53:37,12,South,Basic,Mobile,Web,True,0,0.0,0.53,0,48.45
SID424302,U52129,CH028,NDTV India,Show_125,News,2025-07-30 21:35:09,33,Central,Premium,Mobile,Roku,False,1,14.31,0.61,1,74.88
SID849363,U22195,CH007,Dangal TV,Show_97,Sports,2025-07-27 19:58:22,71,West,Basic,Mobile,Web,True,0,0.0,0.64,2,41.51
SID278836,U57579,CH006,Sony SAB,Show_185,Sports,2025-07-25 05:53:57,21,East,Basic,Mobile,iOS,False,2,178.28,0.34,2,30.34
SID817767,U18020,CH017,Sony Sports Ten 2,Show_196,Entertainment,2025-07-28 09:17:54,36,South,Premium,Laptop,iOS,False,0,0.0,0.52,1,42.93
SID601588,U19710,CH049,News18 Kerala,Show_150,News,2025-07-31 02:27:36,95,Northeast,Basic,Mobile,iOS,False,3,203.13,0.92,3,83.89
SID493698,U56262,CH041,Surya TV,Show_198,Entertainment,2025-07-25 14:44:31,50,Northeast,Premium,Mobile,FireTV,False,4,236.68,0.22,3,97.58
SID701218,U49127,CH043,Colors Kannada,Show_45,Entertainment,2025-07-25 10:02:07,175,West,Basic,Laptop,iOS,True,5,338.34,0.98,0,92.1
SID481412,U14202,CH028,NDTV India,Show_152,News,2025-07-30 01:20:55,108,South,Premium,Mobile,iOS,True,0,0.0,0.76,1,59.7
SID793086,U12664,CH039,Gemini TV,Show_156,Movies,2025-07-28 18:25:25,51,East,Free,Laptop,Roku,False,3,529.5,0.51,3,90.84
SID775031,U14756,CH011,Star Sports 1,Show_125,Sports,2025-07-28 08:51:06,132,East,Basic,Laptop,Web,False,1,53.87,0.92,0,32.67
SID229497,U18394,CH014,Star Sports Select 1,Show_18,Sports,2025-07-30 22:47:01,72,South,Free,Tablet,Android,False,5,826.93,0.38,0,79.94
SID350693,U53964,CH037,Zee Telugu,Show_169,Entertainment,2025-07-25 07:32:02,150,Pan-India,Free,Mobile,FireTV,True,2,197.69,0.91,0,34.58
SID718426,U39338,CH002,Colors TV,Show_56,Entertainment,2025-07-26 17:39:17,126,East,Premium,Mobile,Web,True,5,790.51,0.73,3,89.48
SID844289,U43046,CH002,Colors TV,Show_96,Entertainment,2025-07-29 17:05:52,69,West,Free,Smart TV,Android,False,2,219.81,0.86,2,78.46
SID554973,U55601,CH005,Star Bharat,Show_172,Sports,2025-07-30 20:24:59,152,Pan-India,Free,Tablet,Web,False,2,234.49,0.39,3,46.62
SID503213,U30008,CH018,Sony Sports Ten 3,Show_44,Movies,2025-07-27 23:39:33,30,Pan-India,Premium,Mobile,Roku,False,2,256.29,0.88,3,88.37
SID248408,U36150,CH024,News18 India,Show_125,Kids,2025-07-26 15:28:47,47,Northeast,Premium,Smart TV,Web,True,1,138.77,0.96,1,43.36
SID205020,U26850,CH011,Star Sports 1,Show_77,Sports,2025-07-30 19:56:29,123,Northeast,Basic,Mobile,FireTV,False,5,103.14,0.84,1,85.36
SID218672,U40762,CH032,Star Vijay,Show_157,Entertainment,2025-07-27 00:04:19,145,North,Free,Smart TV,Web,False,0,0.0,0.26,0,63.26
SID943154,U22329,CH029,Zee News,Show_60,News,2025-07-29 03:35:48,67,Pan-India,Free,Smart TV,Roku,True,2,173.74,0.63,2,61.22
SID426576,U29631,CH043,Colors Kannada,Show_82,Music,2025-07-30 11:56:17,91,West,Premium,Mobile,FireTV,True,5,175.53,0.76,0,27.45
SID238327,U17681,CH040,Asianet,Show_46,Entertainment,2025-07-29 17:44:03,151,Pan-India,Premium,Laptop,Web,True,5,112.86,0.51,1,80.14
SID235157,U37527,CH037,Zee Telugu,Show_185,Entertainment,2025-07-27 01:31:26,159,North,Premium,Laptop,Roku,True,2,363.38,0.97,1,97.51
SID735641,U22913,CH002,Colors TV,Show_8,Entertainment,2025-07-28 01:27:20,149,Northeast,Free,Laptop,Android,True,5,573.28,0.85,2,76.08
SID533616,U46023,CH002,Colors TV,Show_58,Entertainment,2025-07-28 04:10:48,168,East,Premium,Mobile,Web,True,0,0.0,0.64,1,26.63
SID620350,U46216,CH044,Zee Marathi,Show_66,News,2025-07-27 17:21:36,91,North,Premium,Laptop,iOS,True,0,0.0,0.26,1,33.46
SID373442,U21762,CH034,Zee Tamil,Show_188,Movies,2025-07-25 00:26:11,51,Pan-India,Free,Mobile,iOS,False,0,0.0,0.85,2,48.0
SID580688,U55736,CH023,India TV,Show_164,Sports,2025-07-30 03:08:37,157,West,Free,Laptop,FireTV,False,5,349.4,0.51,2,47.98
SID274999,U18344,CH024,News18 India,Show_165,Sports,2025-07-29 00:03:26,114,West,Free,Smart TV,iOS,True,4,205.72,0.87,0,20.67
SID880957,U20589,CH007,Dangal TV,Show_141,Entertainment,2025-07-29 15:38:51,104,Central,Premium,Mobile,iOS,True,0,0.0,0.68,3,53.54
SID396882,U56111,CH023,India TV,Show_80,Entertainment,2025-07-28 18:26:29,69,Pan-India,Basic,Tablet,FireTV,True,3,224.53,0.95,1,88.32
SID713465,U28953,CH006,Sony SAB,Show_121,News,2025-07-31 15:49:23,127,South,Free,Smart TV,FireTV,True,1,77.49,0.48,0,41.33
SID258378,U24756,CH044,Zee Marathi,Show_61,Kids,2025-07-26 22:29:31,23,East,Basic,Smart TV,Android,False,0,0.0,0.27,3,93.9
SID218334,U46731,CH035,KTV,Show_99,Movies,2025-07-26 20:48:41,42,South,Basic,Tablet,Roku,True,4,162.07,0.31,1,85.25
SID568713,U52086,CH015,Star Sports Select 2,Show_55,Kids,2025-07-25 04:11:21,29,Central,Free,Mobile,Android,True,5,348.37,0.96,2,67.24
SID638789,U39907,CH016,Sony Sports Ten 1,Show_55,Sports,2025-07-30 10:54:39,163,South,Basic,Smart TV,iOS,False,1,62.47,0.89,0,42.47
SID990341,U51722,CH044,Zee Marathi,Show_198,Music,2025-07-25 13:46:40,109,South,Premium,Tablet,Web,True,3,37.38,0.26,1,28.47
SID377804,U11481,CH026,Times Now,Show_83,News,2025-07-31 02:21:03,108,Pan-India,Basic,Laptop,Roku,False,5,62.48,0.35,3,73.41
SID299561,U59364,CH012,Star Sports 2,Show_6,Sports,2025-07-28 21:59:56,38,South,Premium,Mobile,FireTV,True,5,176.13,0.3,3,74.33
SID653967,U23332,CH021,Aaj Tak,Show_108,News,2025-07-25 15:01:57,109,Northeast,Basic,Mobile,iOS,True,0,0.0,0.38,1,46.3
SID650636,U21771,CH032,Star Vijay,Show_163,Entertainment,2025-07-28 07:23:36,164,Northeast,Basic,Mobile,Roku,True,4,180.92,0.53,3,41.46
SID389435,U31434,CH019,DD Sports,Show_119,Sports,2025-07-31 06:19:44,56,West,Free,Smart TV,iOS,False,5,347.27,0.5,0,93.42
SID898824,U37944,CH004,Zee TV,Show_180,Entertainment,2025-07-28 22:31:20,27,Pan-India,Premium,Smart TV,Android,True,5,406.41,0.26,2,83.64
SID613844,U54247,CH040,Asianet,Show_128,Entertainment,2025-07-30 04:29:31,92,North,Free,Mobile,Web,False,0,0.0,0.54,0,86.57
SID770632,U40651,CH035,KTV,Show_45,Movies,2025-07-30 03:43:20,150,North,Free,Laptop,Web,False,1,168.87,0.21,3,91.56
SID499905,U40104,CH023,India TV,Show_112,Music,2025-07-26 05:36:48,54,West,Free,Mobile,Roku,True,5,964.09,0.83,3,43.36
SID676154,U28699,CH007,Dangal TV,Show_114,Kids,2025-07-31 09:08:43,57,East,Free,Mobile,Roku,False,2,388.46,0.81,2,85.02
SID463161,U59489,CH026,Times Now,Show_69,News,2025-07-26 07:33:58,35,South,Premium,Smart TV,Android,True,3,144.35,0.83,1,73.7
SID824623,U12393,CH035,KTV,Show_38,Movies,2025-07-28 18:11:26,79,Northeast,Free,Laptop,Roku,False,2,113.66,0.57,1,60.55
SID572643,U26558,CH006,Sony SAB,Show_87,Kids,2025-07-29 07:16:08,127,Pan-India,Free,Mobile,Roku,False,1,131.69,0.74,2,79.47
SID706683,U32691,CH028,NDTV India,Show_10,News,2025-07-27 22:39:10,78,North,Free,Smart TV,Web,True,1,94.89,0.25,1,26.69
SID942924,U58309,CH003,Sony Entertainment Television,Show_142,Entertainment,2025-07-25 03:18:33,3,West,Free,Laptop,Web,False,4,511.71,0.87,3,52.43
SID489013,U40872,CH035,KTV,Show_19,Movies,2025-07-26 08:47:11,97,South,Basic,Mobile,Web,True,1,109.61,0.39,1,68.04
SID677679,U46634,CH030,India Today,Show_1,Movies,2025-07-28 17:52:04,80,Pan-India,Basic,Tablet,iOS,False,5,807.81,0.91,0,62.72
SID200770,U52987,CH045,Zee Bangla,Show_85,Entertainment,2025-07-27 08:02:38,127,South,Free,Mobile,iOS,False,5,931.39,0.45,1,70.08
SID789688,U37338,CH018,Sony Sports Ten 3,Show_33,Kids,2025-07-28 18:07:44,110,Northeast,Basic,Mobile,Web,True,0,0.0,0.69,2,85.66
SID927895,U21056,CH040,Asianet,Show_63,Entertainment,2025-07-30 00:14:05,59,West,Free,Laptop,Web,True,1,130.54,0.34,0,62.91
SID581188,U17662,CH029,Zee News,Show_128,News,2025-07-30 10:28:32,19,North,Basic,Mobile,Android,True,0,0.0,0.46,3,29.06
SID594207,U36551,CH007,Dangal TV,Show_158,Entertainment,2025-07-29 12:01:29,65,South,Free,Laptop,Web,False,5,236.55,0.93,2,57.5
SID103253,U46477,CH050,News18 Tamil Nadu,Show_22,Kids,2025-07-25 22:15:40,146,Pan-India,Basic,Tablet,Android,True,2,216.82,0.73,1,92.83
SID105587,U45546,CH009,Colors Rishtey,Show_34,Entertainment,2025-07-26 12:09:21,148,West,Free,Smart TV,Web,True,4,401.48,0.51,0,56.23
SID567882,U29170,CH015,Star Sports Select 2,Show_79,Movies,2025-07-31 11:26:14,171,South,Free,Tablet,Android,False,5,412.54,0.56,3,77.62
SID188364,U31696,CH034,Zee Tamil,Show_143,Movies,2025-07-26 02:53:29,155,South,Free,Tablet,Android,False,0,0.0,0.89,0,43.96
SID647198,U23325,CH014,Star Sports Select 1,Show_27,News,2025-07-26 05:42:51,81,Northeast,Premium,Smart TV,Web,False,5,460.83,0.73,1,40.17
SID562882,U56688,CH014,Star Sports Select 1,Show_106,Sports,2025-07-28 20:22:18,40,South,Basic,Mobile,iOS,False,0,0.0,0.98,2,44.9
SID770430,U20777,CH049,News18 Kerala,Show_52,Entertainment,2025-07-29 06:23:55,114,South,Premium,Tablet,iOS,False,5,818.44,0.56,3,59.26
SID464985,U20435,CH038,ETV Telugu,Show_6,Entertainment,2025-07-29 13:32:43,41,East,Free,Laptop,Android,True,2,65.57,0.7,1,96.01
SID419799,U20860,CH027,CNN-News18,Show_88,News,2025-07-30 22:00:26,32,Pan-India,Premium,Smart TV,iOS,False,2,147.6,0.27,3,41.82
SID922816,U38230,CH011,Star Sports 1,Show_103,Sports,2025-07-26 22:41:53,141,Northeast,Basic,Tablet,Web,True,4,401.38,0.52,3,88.81
SID829840,U12780,CH020,Eurosport India,Show_81,Entertainment,2025-07-31 12:48:15,11,Northeast,Free,Mobile,iOS,False,1,40.37,0.57,3,28.91
SID952531,U11374,CH030,India Today,Show_171,News,2025-07-29 23:46:15,35,Pan-India,Basic,Mobile,Roku,False,0,0.0,0.81,0,88.3
SID943769,U31890,CH012,Star Sports 2,Show_48,Sports,2025-07-29 16:17:59,60,West,Basic,Tablet,Roku,True,2,309.14,0.52,2,44.61
SID803579,U53803,CH020,Eurosport India,Show_51,Movies,2025-07-30 15:07:16,83,West,Free,Tablet,FireTV,False,3,242.41,0.84,0,77.49
SID448920,U21900,CH015,Star Sports Select 2,Show_12,Sports,2025-07-29 04:46:57,118,Northeast,Basic,Laptop,iOS,True,0,0.0,0.77,0,44.52
SID479286,U47076,CH026,Times Now,Show_160,News,2025-07-25 18:47:12,96,Northeast,Premium,Tablet,FireTV,False,3,322.36,0.88,3,28.56
SID986655,U32092,CH033,Colors Tamil,Show_152,Movies,2025-07-25 02:14:28,53,Central,Free,Laptop,iOS,False,5,840.08,0.3,2,44.68
SID250224,U43897,CH001,Star Plus,Show_41,Entertainment,2025-07-29 05:34:25,88,Northeast,Free,Laptop,Android,True,0,0.0,0.71,1,28.35
SID341841,U54728,CH024,News18 India,Show_101,Entertainment,2025-07-27 14:19:13,1,Pan-India,Basic,Smart TV,Roku,False,3,244.17,0.92,1,65.85
SID149037,U43595,CH012,Star Sports 2,Show_185,News,2025-07-28 17:53:38,78,Northeast,Basic,Laptop,Android,False,4,506.09,0.51,3,85.69
SID291355,U34666,CH030,India Today,Show_8,Entertainment,2025-07-27 08:17:01,120,East,Free,Mobile,Web,False,0,0.0,0.69,2,50.94
SID575370,U39981,CH024,News18 India,Show_51,Music,2025-07-30 13:25:00,131,Pan-India,Basic,Tablet,Web,True,3,238.54,0.94,3,51.52
SID118404,U30660,CH020,Eurosport India,Show_15,Entertainment,2025-07-26 14:06:37,172,Central,Free,Tablet,FireTV,False,5,277.93,0.52,1,26.23
SID873424,U37860,CH049,News18 Kerala,Show_173,Music,2025-07-31 10:14:17,4,Pan-India,Free,Mobile,iOS,False,0,0.0,0.22,3,34.36
SID934267,U24401,CH031,Sun TV,Show_21,Entertainment,2025-07-27 23:22:31,149,Central,Premium,Mobile,Roku,False,1,50.51,0.73,3,24.38
SID134213,U24874,CH027,CNN-News18,Show_116,News,2025-07-30 12:00:07,57,Northeast,Free,Tablet,Roku,True,1,167.48,0.36,1,21.39
SID534470,U35136,CH023,India TV,Show_26,News,2025-07-30 00:54:25,117,Pan-India,Free,Smart TV,Web,True,4,370.44,0.47,1,72.33
SID517469,U19399,CH038,ETV Telugu,Show_154,Entertainment,2025-07-26 21:30:08,1,North,Basic,Laptop,Web,True,0,0.0,0.77,1,30.81
SID465437,U18754,CH017,Sony Sports Ten 2,Show_191,Kids,2025-07-26 19:03:06,1,Northeast,Basic,Mobile,Web,False,1,166.98,0.85,0,22.44
SID205474,U28812,CH026,Times Now,Show_80,News,2025-07-26 12:41:41,139,Northeast,Basic,Mobile,Web,True,1,39.24,0.93,1,98.48
SID976249,U46141,CH010,DD National,Show_36,News,2025-07-25 21:43:57,8,Pan-India,Premium,Tablet,FireTV,False,0,0.0,0.33,1,29.99
SID875871,U17301,CH024,News18 India,Show_47,Sports,2025-07-30 15:33:00,77,North,Free,Mobile,iOS,False,1,38.31,0.76,0,73.26
SID801110,U54489,CH024,News18 India,Show_190,News,2025-07-24 18:55:04,6,Central,Free,Laptop,Android,False,1,21.5,0.24,0,78.78
SID636900,U59787,CH017,Sony Sports Ten 2,Show_36,Sports,2025-07-25 10:06:29,120,Northeast,Premium,Smart TV,Roku,True,0,0.0,0.85,2,50.42
SID264114,U16833,CH036,Star Maa,Show_3,Sports,2025-07-28 06:30:55,167,Central,Premium,Mobile,FireTV,False,0,0.0,1.0,3,37.65
SID970915,U39063,CH037,Zee Telugu,Show_55,Entertainment,2025-07-30 03:34:14,94,Northeast,Free,Laptop,Android,False,0,0.0,0.23,2,43.98
SID999147,U12074,CH028,NDTV India,Show_35,News,2025-07-27 10:04:39,87,West,Basic,Laptop,Android,True,2,255.1,0.21,3,78.22
SID174271,U53360,CH025,Republic Bharat,Show_100,News,2025-07-30 21:04:13,37,Pan-India,Basic,Mobile,iOS,True,0,0.0,0.45,2,51.81
SID868079,U25020,CH016,Sony Sports Ten 1,Show_25,Sports,2025-07-27 01:19:55,72,West,Basic,Laptop,Web,True,0,0.0,0.43,3,51.87
SID329046,U47884,CH046,ETV Marathi,Show_156,Sports,2025-07-28 23:22:37,80,Pan-India,Free,Smart TV,FireTV,False,4,472.94,0.94,3,37.54
SID972504,U15189,CH015,Star Sports Select 2,Show_200,Music,2025-07-25 14:56:51,76,East,Basic,Tablet,FireTV,True,4,782.53,0.53,0,21.94
SID172951,U51809,CH047,DD Sahyadri,Show_76,Entertainment,2025-07-28 23:31:50,105,East,Free,Mobile,iOS,True,2,91.68,0.73,0,31.03
SID873784,U30451,CH003,Sony Entertainment Television,Show_157,Entertainment,2025-07-27 08:25:25,150,South,Premium,Tablet,Web,True,0,0.0,0.84,3,81.22
SID170777,U39507,CH016,Sony Sports Ten 1,Show_17,Sports,2025-07-27 08:43:35,28,West,Free,Tablet,FireTV,False,5,691.04,0.67,3,38.4
SID921742,U34391,CH044,Zee Marathi,Show_199,Sports,2025-07-28 11:46:33,48,East,Basic,Laptop,FireTV,False,3,586.66,0.92,3,65.42
SID510722,U56859,CH008,Zee Anmol,Show_173,News,2025-07-31 12:36:40,64,South,Basic,Tablet,Android,True,5,325.87,0.79,1,57.94
SID755477,U52451,CH047,DD Sahyadri,Show_135,Music,2025-07-29 17:18:17,136,South,Basic,Mobile,Android,True,4,489.88,0.93,0,86.92
SID882839,U40203,CH027,CNN-News18,Show_22,News,2025-07-30 20:57:27,8,Pan-India,Free,Tablet,Roku,False,2,156.83,0.79,0,82.1
SID699173,U56053,CH019,DD Sports,Show_119,Sports,2025-07-25 13:50:45,178,West,Free,Smart TV,FireTV,False,3,484.87,0.86,2,63.83
SID717499,U45080,CH034,Zee Tamil,Show_31,News,2025-07-31 02:57:12,112,Northeast,Basic,Laptop,iOS,True,0,0.0,0.58,3,68.65
SID741191,U14965,CH048,DD Bangla,Show_169,Kids,2025-07-27 01:29:54,173,West,Premium,Smart TV,Roku,True,1,126.43,0.83,0,80.71
SID247839,U59028,CH031,Sun TV,Show_193,Entertainment,2025-07-27 07:54:05,64,Pan-India,Basic,Tablet,Roku,False,4,738.5,0.41,0,29.65
SID347192,U39612,CH034,Zee Tamil,Show_116,Entertainment,2025-07-26 10:11:11,136,East,Basic,Mobile,Android,False,5,728.46,0.48,2,76.98
SID250343,U53972,CH034,Zee Tamil,Show_128,News,2025-07-29 06:38:14,134,South,Premium,Smart TV,Android,False,1,52.68,0.83,3,23.64
SID729751,U12412,CH023,India TV,Show_84,Movies,2025-07-29 14:35:16,31,Northeast,Free,Mobile,iOS,False,2,331.71,0.32,1,79.4
SID402077,U18181,CH046,ETV Marathi,Show_124,Movies,2025-07-30 23:50:07,43,West,Basic,Mobile,Web,True,3,124.87,0.85,1,41.29
SID540745,U49219,CH045,Zee Bangla,Show_183,Entertainment,2025-07-28 03:41:16,35,East,Basic,Laptop,FireTV,True,4,731.64,0.27,3,58.85
SID631466,U26116,CH040,Asianet,Show_140,Entertainment,2025-07-30 11:17:46,9,East,Premium,Laptop,Roku,False,2,254.65,0.31,1,58.24
SID809613,U49045,CH031,Sun TV,Show_50,Entertainment,2025-07-27 11:14:08,128,Pan-India,Basic,Mobile,iOS,True,5,593.24,0.77,3,83.29
SID431449,U35182,CH015,Star Sports Select 2,Show_25,Kids,2025-07-26 09:47:09,158,Central,Basic,Tablet,Web,False,2,93.43,0.47,3,38.83
SID723331,U55423,CH044,Zee Marathi,Show_187,Music,2025-07-26 23:46:34,30,Northeast,Basic,Tablet,Android,False,5,959.47,0.8,2,95.31
SID191741,U55233,CH018,Sony Sports Ten 3,Show_9,Entertainment,2025-07-26 20:03:33,23,North,Premium,Laptop,Roku,True,3,324.17,0.4,2,74.38
SID950673,U10676,CH013,Star Sports 3,Show_94,News,2025-07-30 16:45:35,149,West,Basic,Tablet,Android,False,2,197.82,0.91,2,33.2
SID969596,U31039,CH007,Dangal TV,Show_25,News,2025-07-29 23:20:24,114,Central,Free,Smart TV,FireTV,True,3,267.85,0.85,2,78.95
SID780453,U42432,CH010,DD National,Show_29,Music,2025-07-26 12:12:16,108,North,Free,Mobile,Android,False,1,13.55,0.88,1,33.86
SID536932,U36533,CH014,Star Sports Select 1,Show_24,Movies,2025-07-27 08:17:39,135,East,Free,Smart TV,Android,False,1,59.36,0.27,2,82.27
SID173227,U35438,CH035,KTV,Show_134,Movies,2025-07-31 11:48:39,104,Central,Free,Mobile,Android,False,2,29.18,0.62,2,47.97
SID243139,U13322,CH035,KTV,Show_99,Movies,2025-07-28 07:28:52,28,North,Premium,Smart TV,Web,True,3,326.44,0.86,0,24.4
SID669760,U54937,CH026,Times Now,Show_29,News,2025-07-28 12:42:28,175,East,Basic,Mobile,Android,False,1,113.05,0.72,2,38.83
SID658584,U49413,CH028,NDTV India,Show_11,News,2025-07-31 03:50:07,123,East,Basic,Mobile,FireTV,True,5,264.83,0.94,2,21.53
SID686954,U26384,CH030,India Today,Show_15,Movies,2025-07-26 05:19:57,52,Northeast,Free,Mobile,FireTV,True,4,660.9,0.43,2,75.56
SID204372,U38413,CH023,India TV,Show_102,Movies,2025-07-29 17:27:14,141,Central,Premium,Smart TV,Roku,False,1,34.55,0.31,3,59.19
SID232604,U53935,CH043,Colors Kannada,Show_174,News,2025-07-27 20:42:15,39,East,Free,Mobile,iOS,True,3,428.73,0.43,2,36.23
SID118489,U54623,CH031,Sun TV,Show_85,Entertainment,2025-07-30 12:54:10,103,Pan-India,Premium,Tablet,Web,False,0,0.0,0.55,0,75.58
SID563866,U37763,CH039,Gemini TV,Show_187,Music,2025-07-28 00:59:01,70,South,Premium,Mobile,iOS,False,3,558.99,0.8,3,69.39
SID104982,U34880,CH021,Aaj Tak,Show_74,News,2025-07-30 02:12:45,28,East,Basic,Tablet,Android,False,3,190.26,0.82,2,31.65
SID831010,U35957,CH039,Gemini TV,Show_43,Kids,2025-07-29 02:24:46,167,Northeast,Free,Smart TV,Web,True,2,185.05,0.45,3,34.31
SID435033,U33354,CH017,Sony Sports Ten 2,Show_106,News,2025-07-27 03:03:44,119,South,Free,Tablet,Android,True,4,90.01,0.27,3,23.05
SID588402,U32155,CH046,ETV Marathi,Show_31,News,2025-07-30 21:10:57,130,Central,Free,Smart TV,Web,True,3,556.29,0.65,0,59.74
SID193925,U36382,CH019,DD Sports,Show_146,Sports,2025-07-25 12:59:55,59,North,Basic,Tablet,FireTV,False,5,637.19,0.7,2,56.36
SID762662,U27181,CH006,Sony SAB,Show_41,News,2025-07-31 12:26:42,146,Pan-India,Free,Tablet,iOS,True,5,995.68,0.8,2,92.03
SID724901,U56380,CH011,Star Sports 1,Show_61,Sports,2025-07-26 19:57:07,96,Pan-India,Free,Laptop,Android,True,0,0.0,0.97,1,62.23
SID932850,U23908,CH019,DD Sports,Show_66,Sports,2025-07-29 11:40:33,81,East,Premium,Smart TV,FireTV,True,0,0.0,0.53,3,24.81
SID247309,U26219,CH046,ETV Marathi,Show_67,Music,2025-07-30 06:01:14,115,South,Basic,Tablet,Web,True,0,0.0,0.69,3,51.38
SID357111,U56407,CH024,News18 India,Show_62,Entertainment,2025-07-30 13:29:09,55,West,Basic,Smart TV,Android,True,3,558.21,0.54,2,50.18
SID580741,U37717,CH012,Star Sports 2,Show_74,Sports,2025-07-29 23:37:05,162,East,Basic,Smart TV,Web,False,0,0.0,0.65,0,90.3
