user_id,gender,age_group,region,subscription_type
U53853,Other,36-45,Central,Premium
U54386,Male,46-60,Central,Premium
U19778,Other,46-60,Central,Premium
U37405,Male,<18,Central,Premium
U56331,Female,46-60,West,Premium
U33473,Other,26-35,Pan-India,Basic
U15790,Female,18-25,North,Free
U25393,Other,18-25,West,Free
U13400,Other,26-35,Northeast,Basic
U58950,Female,60+,West,Basic
U32193,Male,18-25,Pan-India,Basic
U49563,Male,<18,West,Basic
U54805,Other,60+,East,Basic
U26384,Other,18-25,Central,Premium
U42203,Female,36-45,South,Premium
U37646,Female,18-25,South,Basic
U38039,Female,46-60,South,Free
U27432,Male,36-45,South,Premium
U38861,Male,26-35,North,Free
U48026,Other,46-60,East,Basic
U58193,Female,60+,Central,Premium
U16381,Male,<18,South,Free
U41512,Female,<18,West,Premium
U40823,Female,<18,Pan-India,Premium
U34972,Female,18-25,Central,Basic
U26325,Other,18-25,Pan-India,Premium
U13578,Other,60+,Central,Premium
U48135,Female,46-60,Northeast,Free
U21562,Male,18-25,Pan-India,Basic
U41693,Male,36-45,East,Basic
U10108,Female,<18,South,Free
U12286,Other,60+,North,Free
U53120,Female,26-35,Central,Basic
U20923,Other,46-60,North,Basic
U40463,Other,<18,Northeast,Basic
U27442,Female,26-35,West,Premium
U44870,Female,26-35,East,Basic
U59936,Female,60+,South,Basic
U23599,Other,46-60,Northeast,Basic
U42661,Other,60+,East,Basic
U15003,Other,18-25,Northeast,Free
U25549,Male,36-45,North,Premium
U46162,Female,60+,North,Basic
U40867,Other,26-35,East,Basic
U34628,Other,26-35,South,Premium
U36245,Male,26-35,Pan-India,Premium
U14887,Other,18-25,Pan-India,Premium
U42100,Female,60+,South,Premium
U35872,Other,36-45,South,Free
U49181,Male,<18,Northeast,Premium
U49637,Female,<18,South,Basic
U56407,Female,46-60,South,Basic
U19990,Female,18-25,North,Free
U58270,Other,36-45,Central,Premium
U44311,Other,26-35,North,Basic
U45234,Other,26-35,Pan-India,Free
U30284,Male,18-25,West,Basic
U11309,Female,18-25,Northeast,Premium
U51887,Male,60+,East,Free
U40689,Male,<18,Central,Free
U21046,Female,18-25,East,Free
U24691,Other,46-60,West,Premium
U35424,Male,60+,Pan-India,Premium
U58770,Female,26-35,North,Premium
U36246,Female,<18,South,Premium
U43901,Female,60+,North,Free
U21107,Female,26-35,Northeast,Free
U52627,Female,18-25,East,Free
U42114,Other,60+,East,Basic
U45162,Male,<18,Central,Basic
U43359,Other,36-45,North,Free
U49548,Male,<18,North,Premium
U28029,Other,46-60,Central,Basic
U29710,Male,36-45,North,Premium
U39764,Other,46-60,Central,Premium
U20705,Female,36-45,Pan-India,Free
U17702,Other,26-35,Central,Premium
U48946,Male,60+,North,Premium
U37860,Male,36-45,East,Premium
U43115,Other,26-35,Northeast,Free
U18782,Other,<18,Central,Premium
U18738,Female,<18,Pan-India,Basic
U36735,Female,36-45,East,Basic
U14401,Other,46-60,Central,Free
U52086,Female,60+,Northeast,Premium
U16806,Male,26-35,Central,Free
U20186,Female,26-35,East,Basic
U51067,Male,18-25,East,Premium
U40571,Other,<18,South,Premium
U11875,Male,26-35,Pan-India,Premium
U45846,Other,46-60,Northeast,Premium
U12907,Male,36-45,West,Basic
U45080,Other,36-45,Northeast,Free
U22930,Female,26-35,Central,Premium
U39699,Other,36-45,South,Premium
U59111,Other,26-35,Pan-India,Premium
U17205,Male,36-45,North,Free
U34042,Female,18-25,Northeast,Premium
U26300,Female,26-35,West,Free
U37118,Female,26-35,Pan-India,Premium
U58259,Other,26-35,Northeast,Premium
U35150,Male,60+,Central,Basic
U54541,Male,18-25,Central,Premium
U35127,Other,26-35,West,Basic
U48654,Female,60+,Northeast,Premium
U27590,Female,26-35,Northeast,Premium
U58129,Male,26-35,Northeast,Basic
U51982,Male,36-45,Pan-India,Free
U41454,Male,<18,Northeast,Basic
U55415,Female,36-45,Central,Free
U30585,Female,26-35,South,Premium
U12746,Male,46-60,South,Basic
U29931,Other,26-35,Pan-India,Free
U56973,Male,18-25,East,Basic
U39484,Other,<18,South,Basic
U16528,Other,60+,Pan-India,Free
U15230,Female,<18,Northeast,Free
U40881,Male,60+,North,Premium
U11367,Female,26-35,Northeast,Basic
U51829,Male,46-60,West,Basic
U58786,Other,18-25,West,Basic
U44960,Female,<18,Northeast,Free
U10408,Other,60+,North,Basic
U54146,Female,46-60,West,Premium
U38511,Male,18-25,East,Premium
U21062,Other,26-35,West,Basic
U21704,Other,60+,Northeast,Free
U57534,Other,60+,West,Basic
U42072,Female,<18,South,Basic
U51607,Female,46-60,South,Basic
U34464,Male,26-35,Central,Basic
U24766,Other,46-60,West,Basic
U19317,Female,18-25,West,Basic
U14633,Other,60+,West,Free
U40203,Female,<18,South,Basic
U58161,Female,60+,South,Premium
U40281,Female,26-35,East,Basic
U43046,Male,<18,South,Free
U35017,Male,<18,East,Free
U10656,Female,<18,Pan-India,Basic
U29619,Male,60+,East,Basic
U43820,Other,60+,East,Free
U52356,Male,46-60,South,Free
U42029,Female,26-35,North,Basic
U48429,Other,<18,Northeast,Free
U28832,Female,<18,South,Premium
U23373,Female,18-25,North,Premium
U44161,Male,<18,Central,Free
U59460,Male,26-35,North,Free
U24400,Female,36-45,Central,Premium
U45683,Male,<18,West,Basic
U40970,Other,46-60,West,Basic
U28424,Male,36-45,North,Free
U22257,Female,36-45,West,Free
U38302,Male,60+,West,Free
U12641,Other,18-25,East,Premium
U31086,Female,<18,North,Free
U47533,Other,60+,West,Basic
U43338,Male,18-25,North,Premium
U27789,Other,<18,East,Basic
U55825,Other,<18,East,Free
U48799,Male,60+,South,Free
U20005,Male,46-60,South,Basic
U10410,Other,18-25,West,Free
U47293,Female,60+,Central,Premium
U10354,Other,18-25,West,Free
U23392,Male,46-60,East,Free
U45481,Male,46-60,North,Premium
U32907,Male,18-25,East,Premium
U10686,Female,36-45,East,Free
U53942,Other,36-45,North,Premium
U18621,Male,<18,East,Free
U59140,Female,26-35,Pan-India,Premium
U48601,Male,60+,Central,Free
U48455,Other,26-35,North,Free
U38952,Other,18-25,Northeast,Premium
U25231,Female,46-60,East,Basic
U42342,Female,46-60,South,Basic
U16671,Other,46-60,Pan-India,Free
U12959,Other,60+,Northeast,Free
U21311,Male,46-60,West,Free
U32187,Other,<18,West,Premium
U53193,Other,18-25,Central,Premium
U51265,Other,<18,North,Premium
U12660,Female,26-35,Central,Basic
U38443,Male,<18,East,Premium
U51440,Female,36-45,East,Premium
U11945,Female,26-35,East,Basic
U39230,Male,60+,West,Premium
U55495,Female,<18,Pan-India,Free
U53165,Other,46-60,North,Free
U13705,Male,<18,East,Basic
U51311,Female,18-25,North,Premium
U30160,Female,26-35,East,Basic
U34700,Female,18-25,West,Free
U31117,Other,26-35,South,Premium
U32874,Male,46-60,Northeast,Free
U26563,Female,18-25,Northeast,Free
U24965,Other,46-60,Central,Free
U22174,Female,26-35,South,Premium
U53724,Male,60+,South,Free
U55004,Other,36-45,Pan-India,Free
U51819,Male,46-60,North,Premium
U34699,Female,26-35,North,Free
U43051,Other,26-35,East,Premium
U21221,Female,46-60,Pan-India,Basic
U39757,Other,26-35,North,Premium
U57890,Female,26-35,East,Free
U57696,Other,60+,Northeast,Basic
U35621,Other,18-25,North,Free
U50413,Other,<18,Pan-India,Basic
U57995,Male,18-25,Central,Free
U17971,Other,18-25,West,Premium
U12053,Male,<18,East,Basic
U33351,Female,18-25,East,Premium
U35354,Male,60+,North,Basic
U41532,Other,<18,North,Basic
U52494,Male,<18,Central,Premium
U22875,Other,<18,North,Free
U31698,Other,36-45,East,Free
U58424,Other,60+,Pan-India,Basic
U25078,Female,<18,Central,Basic
U10857,Male,18-25,Northeast,Basic
U54324,Female,18-25,North,Free
U55640,Other,36-45,South,Premium
U36697,Other,<18,South,Basic
U58331,Male,26-35,East,Premium
U17294,Other,36-45,Northeast,Basic
U39591,Male,46-60,Northeast,Basic
U19819,Other,26-35,North,Basic
U54677,Male,60+,Northeast,Basic
U42414,Female,<18,Pan-India,Basic
U36228,Female,18-25,East,Free
U53625,Other,60+,East,Basic
U10700,Male,<18,Northeast,Premium
U20034,Other,18-25,South,Basic
U30971,Other,18-25,West,Basic
U55464,Female,46-60,Northeast,Basic
U35107,Female,36-45,Northeast,Basic
U48588,Male,60+,Pan-India,Premium
U32448,Female,18-25,North,Free
U21819,Other,36-45,Pan-India,Premium
U24244,Other,36-45,North,Premium
U25561,Male,18-25,Central,Basic
U56366,Other,60+,Central,Free
U49219,Male,46-60,West,Basic
U25363,Female,26-35,Central,Basic
U23696,Male,46-60,Central,Basic
U52492,Male,<18,West,Basic
U18352,Female,36-45,North,Premium
U45959,Female,18-25,West,Free
U18786,Male,46-60,Central,Free
U32122,Other,60+,Northeast,Premium
U32704,Male,60+,West,Basic
U13762,Other,18-25,Central,Premium
U38875,Other,18-25,East,Basic
U29065,Male,18-25,North,Basic
U35998,Other,<18,West,Basic
U14576,Female,36-45,East,Premium
U23322,Other,36-45,South,Basic
U13748,Other,26-35,West,Premium
U29201,Male,<18,Central,Premium
U16096,Female,60+,Pan-India,Basic
U32480,Other,60+,East,Premium
U21126,Other,46-60,Central,Premium
U29547,Male,60+,North,Premium
U40073,Male,18-25,East,Basic
U47598,Male,36-45,West,Free
U18598,Other,46-60,Central,Premium
U44891,Female,18-25,North,Premium
U46024,Female,18-25,South,Premium
U21392,Female,18-25,Pan-India,Premium
U15521,Female,<18,East,Free
U37763,Other,46-60,East,Free
U46780,Male,18-25,North,Free
U55891,Other,18-25,West,Free
U28873,Other,26-35,Pan-India,Basic
U46381,Female,36-45,East,Premium
U53837,Female,18-25,North,Free
U37849,Other,36-45,North,Free
U23524,Other,18-25,Central,Basic
U55683,Female,36-45,North,Free
U36551,Other,26-35,Central,Basic
U59761,Male,36-45,South,Free
U40479,Female,18-25,West,Free
U42243,Other,60+,East,Free
U50859,Male,60+,East,Basic
U31890,Other,36-45,Northeast,Basic
U27464,Male,60+,Pan-India,Free
U39612,Female,46-60,South,Basic
U58424,Male,46-60,North,Basic
U44015,Other,26-35,Northeast,Basic
U10189,Other,36-45,Northeast,Basic
U33469,Other,60+,North,Free
U18572,Male,36-45,South,Free
U31796,Female,<18,Central,Premium
U15701,Male,18-25,East,Basic
U22763,Male,60+,East,Premium
U17291,Female,36-45,Central,Free
U16099,Male,<18,Northeast,Free
U29395,Other,26-35,Pan-India,Free
U22829,Other,26-35,South,Basic
U49129,Other,18-25,North,Premium
U28764,Other,18-25,North,Basic
U10238,Other,26-35,North,Premium
U29022,Female,18-25,Pan-India,Basic
U58607,Female,36-45,Pan-India,Free
U18418,Female,<18,Northeast,Basic
U23123,Female,46-60,West,Free
U38345,Other,36-45,South,Free
U13389,Female,26-35,West,Free
U15828,Other,26-35,South,Free
U26540,Other,<18,South,Premium
U47961,Male,60+,East,Basic
U13211,Other,18-25,Central,Free
U14457,Female,60+,Pan-India,Basic
U55614,Other,60+,North,Free
U54540,Female,60+,North,Premium
U14965,Female,<18,West,Basic
U52556,Other,18-25,North,Premium
U29265,Female,60+,West,Free
U31344,Other,46-60,Central,Basic
U18910,Female,46-60,Central,Basic
U51515,Male,26-35,Pan-India,Free
U47240,Female,18-25,East,Premium
U17846,Male,<18,West,Free
U33200,Other,36-45,West,Premium
U34702,Female,26-35,West,Free
U11507,Female,46-60,Pan-India,Premium
U25937,Male,36-45,East,Basic
U54363,Male,26-35,South,Premium
U24797,Male,18-25,South,Free
U24591,Other,46-60,Central,Premium
U43967,Female,<18,Central,Free
U25859,Female,18-25,Pan-India,Free
U46245,Male,<18,Pan-India,Basic
U53048,Other,<18,Pan-India,Free
U44342,Male,26-35,Pan-India,Basic
U48192,Male,60+,Pan-India,Basic
U34109,Other,36-45,West,Basic
U32046,Male,36-45,Northeast,Free
U17598,Female,18-25,South,Basic
U19875,Male,60+,Central,Basic
U28103,Female,26-35,Central,Basic
U52505,Male,18-25,Pan-India,Basic
U23688,Female,46-60,Central,Basic
U14425,Female,<18,North,Premium
U38089,Female,36-45,Northeast,Basic
U38847,Female,46-60,East,Basic
U53850,Other,26-35,East,Premium
U27907,Other,60+,West,Free
U29082,Male,<18,East,Basic
U59593,Other,<18,West,Premium
U43077,Other,18-25,East,Premium
U20644,Other,26-35,North,Basic
U37700,Other,60+,Northeast,Premium
U30928,Other,46-60,North,Basic
U58833,Female,26-35,North,Premium
U50691,Male,18-25,Northeast,Free
U38115,Male,60+,East,Premium
U14037,Other,46-60,East,Basic
U48243,Female,36-45,North,Premium
U22262,Male,26-35,Northeast,Premium
U41988,Other,26-35,Northeast,Premium
U25619,Female,36-45,West,Free
U42086,Female,36-45,West,Free
U40852,Other,26-35,North,Premium
U14854,Male,18-25,Northeast,Basic
U56630,Male,36-45,South,Free
U12101,Female,26-35,West,Free
U13510,Male,36-45,East,Basic
U27734,Female,26-35,North,Free
U40174,Male,18-25,South,Premium
U23370,Female,60+,West,Basic
U16360,Female,36-45,East,Premium
U41304,Male,26-35,Northeast,Free
U23294,Female,60+,North,Premium
U46610,Female,36-45,North,Free
U36829,Other,<18,South,Premium
U53354,Male,18-25,East,Basic
U51523,Other,18-25,Pan-India,Premium
U33957,Other,<18,West,Free
U13075,Female,18-25,West,Basic
U39715,Male,60+,Central,Basic
U30369,Other,<18,North,Premium
U15070,Female,26-35,Central,Free
U22264,Other,46-60,West,Premium
U37591,Male,46-60,Northeast,Free
U11111,Other,26-35,North,Free
U32836,Female,<18,West,Free
U29323,Other,46-60,Northeast,Premium
U54805,Male,18-25,Central,Free
U17594,Other,36-45,West,Premium
U54291,Other,36-45,East,Basic
U43001,Other,26-35,South,Free
U53355,Other,18-25,West,Basic
U30570,Male,36-45,Central,Free
U20542,Male,<18,West,Premium
U16016,Female,60+,West,Premium
U24765,Male,36-45,West,Premium
U23090,Male,26-35,North,Basic
U59615,Other,26-35,South,Basic
U27595,Male,46-60,East,Basic
U34391,Male,26-35,Central,Free
U29261,Male,46-60,Central,Free
U46951,Other,36-45,North,Premium
U56314,Other,<18,West,Basic
U53697,Other,26-35,Northeast,Premium
U22380,Male,46-60,South,Free
U31186,Other,36-45,Northeast,Premium
U43742,Male,<18,West,Premium
U43738,Female,46-60,East,Free
U12119,Male,<18,Northeast,Free
U55111,Female,<18,West,Basic
U29643,Female,<18,South,Basic
U20246,Male,60+,Northeast,Premium
U49825,Male,46-60,East,Basic
U22354,Male,18-25,West,Free
U16120,Female,60+,Northeast,Free
U47947,Male,60+,West,Basic
U21228,Male,60+,South,Free
U55481,Female,26-35,West,Premium
U27794,Female,<18,Pan-India,Basic
U56352,Male,46-60,East,Premium
U58915,Female,46-60,East,Basic
U55813,Other,36-45,South,Basic
U40265,Other,60+,West,Premium
U32881,Other,36-45,South,Basic
U15719,Female,60+,East,Free
U34801,Male,46-60,West,Free
U26342,Male,46-60,North,Premium
U49052,Female,26-35,Central,Free
U25466,Male,26-35,North,Premium
U12578,Male,46-60,Northeast,Premium
U49782,Other,36-45,Northeast,Free
U24581,Male,36-45,Northeast,Premium
U13337,Female,36-45,North,Basic
U24127,Male,46-60,Central,Free
U19148,Other,<18,Northeast,Premium
U29970,Male,<18,Northeast,Free
U12620,Female,<18,East,Basic
U37989,Female,26-35,East,Premium
U55132,Other,<18,Pan-India,Basic
U17124,Other,<18,North,Basic
U31223,Male,60+,South,Free
U42711,Female,36-45,Northeast,Free
U16956,Other,46-60,Pan-India,Free
U51359,Other,36-45,South,Basic
U37855,Other,26-35,West,Premium
U57579,Female,<18,Northeast,Premium
U36033,Male,36-45,West,Basic
U55921,Other,46-60,East,Free
U20997,Male,<18,Northeast,Free
U21971,Other,46-60,North,Basic
U57805,Female,60+,Pan-India,Free
U24638,Female,60+,South,Basic
U39432,Male,26-35,Pan-India,Free
U47563,Female,60+,Pan-India,Premium
U23740,Female,36-45,Pan-India,Premium
U37039,Other,<18,West,Basic
U13095,Female,<18,North,Basic
U30129,Male,36-45,West,Free
U40439,Female,<18,Pan-India,Premium
U35251,Other,36-45,Pan-India,Basic
U43967,Other,60+,South,Basic
U14150,Female,36-45,Pan-India,Premium
U41448,Male,18-25,Pan-India,Basic
U59064,Other,<18,Central,Basic
U40207,Other,36-45,South,Basic
U45266,Female,26-35,West,Premium
U53521,Male,46-60,Pan-India,Free
U46843,Male,<18,Pan-India,Premium
U36955,Other,46-60,South,Basic
U21267,Male,36-45,Pan-India,Free
U50764,Female,60+,Central,Free
U12010,Male,60+,Northeast,Basic
U30497,Male,18-25,East,Basic
U20385,Other,36-45,South,Premium
U43118,Other,60+,Central,Basic
U10413,Other,18-25,West,Premium
U36011,Male,18-25,North,Premium
U56785,Male,<18,South,Premium
U31981,Female,60+,Pan-India,Basic
U45881,Male,26-35,West,Free
U31008,Female,26-35,Pan-India,Basic
U26930,Female,60+,Central,Premium
U42085,Male,46-60,Northeast,Premium
U43042,Male,26-35,Pan-India,Premium
U28263,Female,60+,East,Premium
U50903,Male,<18,West,Free
U12240,Male,18-25,Central,Basic
U24297,Other,26-35,Central,Free
U21727,Female,60+,Northeast,Free
U28208,Female,<18,West,Basic
U30179,Male,60+,East,Basic
U43505,Other,26-35,North,Premium
U56678,Female,18-25,Pan-India,Premium
U20099,Other,18-25,Central,Free
U11648,Male,60+,West,Premium
U32471,Other,18-25,Pan-India,Free
U42300,Female,26-35,East,Free
U49227,Male,60+,North,Free
U43676,Other,<18,West,Basic
U33474,Male,36-45,Central,Premium
U40199,Male,18-25,Northeast,Basic
U40607,Other,36-45,South,Premium
U47511,Male,36-45,Pan-India,Basic
U17301,Female,60+,South,Basic
U46891,Male,36-45,Pan-India,Premium
U32378,Other,<18,South,Free
U59756,Other,36-45,West,Free
U39014,Female,<18,North,Premium
U12664,Female,18-25,West,Premium
U52917,Male,<18,East,Premium
U56002,Female,<18,West,Basic
U49829,Other,46-60,South,Free
U50602,Other,46-60,Pan-India,Premium
U20519,Male,18-25,Central,Free
U52023,Other,60+,West,Free
U56890,Other,<18,Northeast,Free
U31256,Other,<18,Central,Basic
U33208,Other,36-45,East,Premium
U24434,Other,36-45,West,Free
U28764,Female,36-45,Pan-India,Premium
U25284,Other,46-60,North,Free
U50553,Other,<18,Northeast,Premium
U39324,Male,26-35,West,Basic
U21545,Female,18-25,Pan-India,Premium
U25427,Other,36-45,West,Free
U22913,Female,18-25,South,Premium
U37985,Other,<18,Pan-India,Free
U40210,Other,<18,North,Premium
U21004,Male,26-35,West,Free
U25648,Other,18-25,East,Premium
U59248,Female,36-45,East,Premium
U13529,Female,<18,Central,Basic
U46520,Female,36-45,Central,Basic
U12478,Female,36-45,Central,Premium
U47811,Female,<18,East,Premium
U41013,Male,36-45,South,Free
U48789,Other,26-35,Northeast,Premium
U19578,Male,<18,Central,Basic
U50178,Male,36-45,South,Free
U50486,Male,46-60,Central,Basic
U17029,Male,46-60,North,Basic
U54208,Male,<18,West,Free
U49419,Female,18-25,Central,Free
U50305,Other,60+,Northeast,Free
U40825,Other,<18,Pan-India,Free
U40995,Other,36-45,East,Basic
U42753,Male,26-35,Northeast,Free
U43788,Male,<18,Northeast,Basic
U42250,Other,36-45,North,Premium
U53823,Male,36-45,Central,Basic
U19873,Male,<18,East,Free
U40225,Other,36-45,East,Basic
U32524,Female,36-45,Pan-India,Premium
U29290,Male,46-60,West,Free
U58289,Female,46-60,Central,Premium
U34300,Female,60+,Pan-India,Premium
U15475,Other,36-45,South,Free
U49411,Other,18-25,Northeast,Premium
U29010,Other,36-45,North,Basic
U38170,Other,<18,East,Free
U30537,Male,60+,South,Basic
U28689,Other,<18,East,Free
U58689,Male,60+,Northeast,Basic
U40815,Female,46-60,West,Free
U21785,Other,60+,North,Free
U17734,Other,36-45,Central,Premium
U43610,Male,36-45,Northeast,Premium
U14443,Male,36-45,East,Premium
U23392,Female,46-60,North,Basic
U57400,Other,18-25,Central,Basic
U11980,Male,46-60,Pan-India,Basic
U47496,Female,60+,Northeast,Free
U16454,Male,<18,North,Premium
U10445,Male,18-25,Northeast,Free
U54482,Female,<18,Pan-India,Basic
U19014,Female,36-45,Pan-India,Free
U18199,Male,46-60,East,Basic
U13205,Female,36-45,Northeast,Free
U10839,Male,26-35,Central,Free
U17469,Other,<18,Pan-India,Free
U59772,Other,26-35,South,Free
U13454,Male,<18,East,Premium
U18020,Male,18-25,Northeast,Basic
U30083,Other,60+,North,Premium
U34851,Male,60+,West,Premium
U54592,Female,<18,Northeast,Basic
U36664,Male,46-60,South,Basic
U17023,Female,26-35,Central,Premium
U46067,Other,18-25,West,Basic
U26930,Other,18-25,Northeast,Basic
U54618,Male,60+,Central,Basic
U29917,Other,<18,Pan-India,Premium
U40719,Male,26-35,South,Premium
U31661,Male,26-35,North,Free
U56059,Male,60+,East,Premium
U40883,Male,18-25,West,Basic
U34581,Female,46-60,Central,Free
U59377,Other,18-25,West,Premium
U33143,Female,<18,Northeast,Free
U37475,Female,60+,Central,Free
U38296,Other,36-45,North,Free
U53980,Other,<18,Pan-India,Basic
U26318,Female,<18,Pan-India,Premium
U13141,Female,<18,Pan-India,Premium
U18712,Female,36-45,East,Premium
U43966,Female,46-60,West,Premium
U23284,Other,46-60,North,Free
U55916,Male,<18,North,Premium
U40027,Male,36-45,Northeast,Premium
U14924,Other,36-45,East,Free
U28372,Other,18-25,West,Basic
U30937,Female,18-25,Central,Basic
U20802,Other,60+,Northeast,Free
U24808,Male,<18,Central,Free
U49365,Female,36-45,Pan-India,Free
U38878,Other,18-25,Pan-India,Basic
U56425,Female,<18,Central,Free
U29766,Other,<18,South,Free
U57308,Female,60+,Northeast,Basic
U18344,Male,26-35,South,Premium
U30048,Female,26-35,East,Free
U37698,Female,<18,West,Free
U30754,Male,46-60,North,Basic
U12310,Other,36-45,Central,Basic
U40953,Female,26-35,North,Free
U32832,Female,18-25,North,Basic
U30063,Female,18-25,Pan-India,Basic
U40361,Other,60+,West,Basic
U42776,Female,46-60,South,Basic
U41976,Male,46-60,North,Basic
U46634,Male,26-35,South,Basic
U59364,Other,26-35,Pan-India,Premium
U29725,Male,60+,Central,Basic
U36081,Other,36-45,South,Basic
U26398,Female,26-35,Northeast,Free
U14285,Other,46-60,North,Free
U39326,Other,46-60,Pan-India,Basic
U39800,Female,26-35,East,Premium
U29181,Other,60+,East,Free
U16859,Female,46-60,East,Free
U52849,Other,46-60,West,Free
U47732,Other,46-60,North,Basic
U34609,Male,18-25,Pan-India,Free
U22935,Other,46-60,East,Premium
U28498,Male,<18,West,Free
U44305,Female,60+,West,Free
U33705,Other,46-60,Northeast,Basic
U23844,Male,60+,West,Free
U49984,Male,26-35,West,Premium
U51741,Female,46-60,North,Free
U24886,Female,18-25,South,Premium
U47870,Other,36-45,West,Premium
U10616,Other,60+,Pan-India,Free
U50131,Male,<18,Central,Basic
U42355,Other,<18,East,Premium
U13439,Male,18-25,Central,Basic
U29185,Male,18-25,Central,Premium
U50595,Male,60+,East,Premium
U46260,Other,36-45,South,Premium
U23880,Male,36-45,East,Basic
U59499,Other,46-60,North,Basic
U13328,Male,26-35,Central,Free
U47131,Female,46-60,Pan-India,Basic
U27739,Male,<18,North,Premium
U12464,Male,46-60,Pan-India,Premium
U15654,Male,46-60,East,Free
U20462,Male,36-45,Central,Premium
U24756,Female,46-60,Central,Premium
U55665,Male,26-35,South,Free
U35550,Female,46-60,East,Premium
U11046,Female,<18,Central,Premium
U35440,Female,46-60,Pan-India,Free
U56722,Male,46-60,Northeast,Free
U11620,Female,36-45,North,Premium
U27282,Female,<18,Central,Premium
U13245,Other,18-25,North,Basic
U23961,Female,18-25,South,Premium
U20858,Female,26-35,West,Basic
U57934,Male,36-45,Northeast,Premium
U31719,Other,18-25,Northeast,Premium
U20045,Male,36-45,East,Free
U26234,Female,46-60,North,Free
U48774,Other,60+,West,Premium
U44712,Male,<18,Central,Basic
U15288,Female,36-45,Central,Basic
U52063,Male,26-35,Central,Basic
U14112,Female,36-45,North,Premium
U22565,Male,60+,Northeast,Free
U46286,Other,36-45,Central,Premium
U13276,Male,26-35,East,Premium
U57469,Female,18-25,South,Premium
U53414,Other,18-25,South,Premium
U17722,Other,<18,South,Premium
U57397,Female,<18,Central,Basic
U16142,Male,<18,West,Free
U46595,Male,18-25,East,Premium
U33321,Other,18-25,East,Premium
U32544,Other,<18,North,Premium
U41248,Female,<18,South,Premium
U46728,Other,60+,West,Premium
U52289,Female,<18,South,Premium
U57511,Other,36-45,West,Premium
U30607,Other,26-35,Central,Premium
U18236,Other,36-45,Northeast,Basic
U30775,Other,18-25,North,Basic
U38321,Female,46-60,Northeast,Basic
U20963,Male,46-60,North,Premium
U10584,Female,26-35,South,Free
U59063,Female,<18,Pan-India,Free
U39776,Male,36-45,Pan-India,Free
U56862,Male,60+,Pan-India,Premium
U20990,Male,26-35,Northeast,Basic
U20776,Female,36-45,Central,Free
U59642,Male,<18,West,Premium
U34105,Other,18-25,Pan-India,Free
U33720,Female,26-35,South,Premium
U39550,Female,46-60,South,Basic
U53646,Other,46-60,Northeast,Free
U11508,Other,18-25,Central,Free
U38734,Other,18-25,Central,Free
U14600,Other,46-60,Central,Free
U31793,Male,18-25,Pan-India,Basic
U25061,Female,46-60,Northeast,Basic
U37521,Female,60+,East,Free
U22343,Male,18-25,East,Premium
U12022,Male,36-45,Pan-India,Free
U31339,Female,60+,Central,Basic
U38895,Male,36-45,Northeast,Free
U30807,Female,26-35,East,Free
U34947,Female,26-35,East,Premium
U29495,Female,46-60,Central,Free
U28030,Male,26-35,North,Free
U55304,Other,26-35,South,Free
U34833,Other,46-60,South,Premium
U21903,Male,26-35,North,Free
U42691,Male,46-60,Central,Free
U30345,Other,26-35,East,Basic
U18518,Male,18-25,North,Free
U34494,Male,36-45,West,Basic
U28829,Female,<18,Pan-India,Premium
U39773,Other,60+,West,Free
U44650,Male,18-25,Northeast,Premium
U25782,Female,26-35,West,Free
U37073,Female,18-25,North,Basic
U45502,Male,18-25,West,Premium
U38503,Male,<18,South,Free
U56412,Other,<18,West,Free
U40083,Female,18-25,West,Premium
U29369,Other,46-60,North,Basic
U32812,Other,36-45,West,Free
U31453,Other,36-45,Pan-India,Free
U21433,Female,46-60,Pan-India,Premium
U33940,Female,36-45,North,Basic
U14884,Female,18-25,Central,Basic
U48049,Male,36-45,North,Free
U53964,Other,<18,Central,Free
U27172,Male,60+,West,Premium
U38518,Other,26-35,East,Premium
U25237,Female,36-45,Pan-India,Free
U23392,Other,<18,South,Premium
U47559,Male,18-25,Central,Basic
U47418,Other,46-60,East,Basic
U46992,Other,36-45,South,Premium
U12020,Male,<18,West,Premium
U35590,Female,26-35,East,Premium
U51158,Female,60+,North,Basic
U28468,Male,60+,South,Premium
U58135,Male,<18,Northeast,Premium
U23412,Other,18-25,North,Basic
U24543,Male,<18,Central,Basic
U13028,Female,18-25,Central,Basic
U29732,Female,26-35,East,Free
U41027,Other,18-25,East,Premium
U27052,Other,<18,West,Premium
U38826,Other,<18,North,Basic
U46671,Female,60+,Central,Premium
U33466,Female,18-25,West,Premium
U57460,Other,46-60,West,Free
U23747,Female,60+,Pan-India,Basic
U58706,Other,60+,West,Free
U44314,Male,36-45,Central,Free
U20906,Male,60+,Central,Premium
U32037,Male,60+,West,Free
U53553,Male,18-25,West,Free
U55651,Male,60+,Pan-India,Basic
U33226,Female,26-35,Northeast,Basic
U28509,Male,18-25,Central,Basic
U10630,Male,<18,North,Basic
U56162,Other,<18,Central,Premium
U55987,Other,36-45,Central,Premium
U32929,Male,<18,North,Premium
U42858,Female,26-35,West,Free
U18508,Male,<18,West,Basic
U52748,Female,60+,Northeast,Basic
U41330,Male,46-60,North,Free
U22183,Male,<18,Central,Premium
U14650,Female,<18,Central,Free
U22054,Male,60+,Pan-India,Premium
U38966,Female,18-25,South,Basic
U58895,Female,18-25,South,Free
